id,price
0,769.05
1,5972.1
2,5787.55
3,1090.63
4,3270.7
5,535.58
6,1417.3
7,895.91
8,8966.94
9,682.88
10,620.09
11,3894.64
12,5718.91
13,10303.52
14,682.32
15,7582.555
16,6613.29
17,5373.2
18,8443.36
19,2148.15
20,478.16
21,707.0
22,3362.55
23,2479.57
24,1005.2
25,3118.67
26,508.99
27,1852.58
28,1019.75
29,558.57
30,5358.7
31,6081.28
32,2388.68
33,8444.3
34,692.11
35,14250.39
36,770.99
37,10098.87
38,970.71
39,954.61
40,1569.28
41,4316.995
42,12823.06
43,2110.66
44,7908.07
45,1093.67
46,5867.53
47,2499.35
48,1138.13
49,13601.045
50,3006.97
51,12616.79
52,1347.1
53,3053.83
54,8685.15
55,10094.07
56,1249.22
57,710.68
58,2898.0
59,8566.84
60,5811.86
61,14125.86
62,599.36
63,9771.19
64,4956.06
65,3326.92
66,742.95
67,703.24
68,10011.74
69,2499.935
70,7063.65
71,4496.4
72,1697.97
73,2814.38
74,8878.66
75,3801.02
76,13456.705
77,7516.8
78,14012.49
79,5803.76
80,5139.08
81,15139.9
82,5188.82
83,8781.85
84,1025.43
85,2227.06
86,2112.77
87,3161.59
88,10121.5
89,8230.73
90,629.55
91,3074.52
92,4153.64
93,744.83
94,9741.46
95,5621.93
96,5770.3
97,1281.14
98,770.94
99,839.37
100,2715.68
101,14677.89
102,4175.68
103,1834.37
104,813.61
105,11006.1
106,1339.5
107,1875.18
108,4515.4
109,7916.71
110,12663.03
111,876.48
112,978.23
113,2153.19
114,3544.995
115,1037.45
116,603.11
117,9964.78
118,498.22
119,5424.79
120,1725.79
121,762.48
122,2922.71
123,725.37
124,13770.12
125,3467.71
126,5959.37
127,6599.89
128,2658.75
129,3878.93
130,545.38
131,7217.5
132,3480.78
133,12098.7
134,1483.2
135,9942.21
136,3644.59
137,3980.79
138,715.02
139,4122.47
140,6889.91
141,8308.3
142,3466.65
143,928.18
144,1102.83
145,7906.78
146,1061.16
147,502.75
148,3299.41
149,8250.76
150,5258.43
151,5110.55
152,1347.28
153,5486.0
154,2189.33
155,4847.87
156,7187.1
157,504.0
158,10170.86
159,12950.85
160,1868.41
161,5404.67
162,10090.11
163,991.37
164,478.04
165,6473.57
166,814.4
167,886.84
168,1618.52
169,3654.47
170,1274.08
171,12141.26
172,965.71
173,13448.66
174,2212.9
175,2685.01
176,6543.61
177,769.1
178,3503.8
179,2520.87
180,6981.5
181,7205.39
182,3227.81
183,1046.64
184,2361.89
185,1763.51
186,14302.41
187,1214.27
188,1698.46
189,975.11
190,2863.7
191,6596.61
192,810.98
193,3537.42
194,2861.79
195,5940.94
196,1969.16
197,944.45
198,4265.11
199,2267.07
200,983.3
201,3793.85
202,762.45
203,1175.52
204,2926.49
205,7265.41
206,14696.29
207,10235.48
208,3211.5
209,730.29
210,2442.1
211,9311.5
212,857.39
213,6617.14
214,833.21
215,1046.72
