id,price
0,756.8925516708659
1,6038.144097848875
2,5882.90383875026
3,1089.9162844259931
4,3196.8877913321235
5,550.8880353038871
6,1432.6677071901431
7,872.3043338296923
8,8424.654425479854
9,697.6693837228063
10,689.2949360413818
11,3741.3176457314894
12,5737.507818040586
13,10491.052028361308
14,716.9679920401022
15,7301.027563516445
16,6658.807527634019
17,5258.038935335325
18,8787.919124062462
19,2195.291131921948
20,483.06438527565734
21,755.1567286181387
22,3127.538315068098
23,2431.0089807549907
24,1024.0661740849423
25,3204.9354185995453
26,502.61986365293717
27,1829.85324614122
28,1032.4620106028967
29,477.76136121346224
30,5239.442190513354
31,5953.642556995677
32,2342.3899701085834
33,8338.928997561512
34,689.7214833043455
35,16754.894076186563
36,648.5218276848302
37,9893.018294235502
38,963.4975190697752
39,1055.2449896121248
40,1643.6976517668475
41,4166.805194892085
42,12775.097741129366
43,1971.3585025482282
44,8119.061021518868
45,1167.3233496594773
46,5769.86395495545
47,2483.4907024990225
48,1103.920112867853
49,15467.2567083573
50,3121.7164643707865
51,12940.021083878479
52,1394.8893732829629
53,3223.7030276469263
54,8672.022547135499
55,10389.297289727128
56,1251.8340648217718
57,763.4302510748595
58,2823.843569207748
59,8536.21336759599
60,6011.719644454572
61,17213.102493950577
62,553.7429902205927
63,9993.356550048517
64,4875.317022428557
65,3202.3828073846125
66,786.3633172900363
67,730.7747340417544
68,9933.76733269009
69,2478.4169036920152
70,7021.398525262343
71,4483.842135383736
72,1753.0382850409687
73,2698.1837704348472
74,8757.541987264782
75,3902.8946507726314
76,14439.54287191572
77,7549.0192462125415
78,16196.077145392273
79,5934.969049211302
80,4730.33274430182
81,15626.55149764215
82,5352.557452126338
83,9050.276447058355
84,983.0148468898384
85,2234.1712461135558
86,2038.8633679180655
87,3085.4126468301965
88,9673.905730280308
89,8405.971130855538
90,674.6359460757358
91,2575.0623497992638
92,4225.163317429946
93,711.5866539986063
94,10008.15530345672
95,5606.984285984835
96,5655.779483567655
97,1332.9116662858225
98,741.9142658594008
99,832.1235204145559
100,2668.726571767259
101,18133.035220168847
102,4264.963183727502
103,1857.4874933115525
104,786.4579910604373
105,10858.853253840576
106,1324.3504278390574
107,1805.7619501259119
108,4561.249020853951
109,7308.767760081722
110,13428.249158609719
111,842.6751872358304
112,938.6989064045785
113,2144.974177862293
114,3591.81780200396
115,1040.1590587670835
116,597.6680888805607
117,9890.249784682192
118,510.40775504275337
119,5033.682665308817
120,1670.060525935084
121,845.3914981918301
122,2949.410032476708
123,711.6635259700577
124,13908.306225827195
125,3447.6561141097864
126,5831.135310647103
127,6591.032122267291
128,2722.4090511527993
129,4196.302940996422
130,569.100264916307
131,7404.906941692762
132,3118.668057673554
133,11347.45926460146
134,1475.41511156147
135,9693.482095946903
136,3541.391606700257
137,4171.431534107614
138,670.1355912570033
139,4137.939892824215
140,6830.866801578725
141,8818.378509321556
142,3439.805021911687
143,865.3162984080024
144,1116.3272934522104
145,7671.099690590732
146,1002.9722982837322
147,495.5606619953531
148,3254.5875197767373
149,8175.286145442384
150,5349.556857479475
151,5147.123266492924
152,1339.7278910159164
153,5494.510312826276
154,2180.602927743906
155,4767.980582741599
156,6681.2480404868265
157,519.7918965341629
158,9612.39689568646
159,15991.723319520259
160,1864.974771290902
161,5282.980204030968
162,10362.902489628432
163,1048.4294717083183
164,446.48139146373404
165,6289.210367601152
166,800.7296048302917
167,753.7299210494905
168,1556.4673415505133
169,3320.934229656578
170,1306.079755037142
171,12085.637356532496
172,967.2580055471836
173,13589.177090162086
174,2279.523536085241
175,2549.443984111925
176,6679.0161932624915
177,789.4075847250467
178,3416.357201419909
179,2535.721129072963
180,6726.8227162765015
181,6992.435456668621
182,3178.099868281371
183,1044.6381568838408
184,2433.448007681624
185,1719.3899413572656
186,14918.264745017159
187,1184.4702913074036
188,1775.9189835104305
189,1012.3871499827087
190,2723.432672265216
191,7420.028348565462
192,771.3528147554649
193,3992.671567394842
194,2782.035022624386
195,6388.052399668391
196,1995.7472510805032
197,932.3656777840288
198,4228.085781142851
199,2212.482628691166
200,942.1869287804624
201,3801.79632368548
202,802.4826117430433
203,1158.6909365154995
204,2697.1594957235125
205,7302.688942899131
206,17589.415328752144
207,10137.412245304087
208,3234.6422198068217
209,755.0310880490634
210,2113.6897936128744
211,8229.529536216005
212,806.9118837354646
213,6811.140411937943
214,800.0014279925902
215,1039.5224399616736
216,1725.2922668996405
217,5779.400813165363
218,784.8538670634778
219,4291.379963368812
220,10679.354840185586
221,661.7373962065137
222,448.8709630481509
223,3629.5598588082867
224,4826.244297183799
225,5450.880311311538
226,2231.8575545586336
227,586.34365717944
228,6070.0636396470545
229,11706.00828802994
230,3875.9465922213267
231,1512.4502843420598
232,2464.983224259648
233,7178.6252895071175
234,4063.7146422418236
235,8201.484292403366
236,665.7376038287223
237,1068.9447494415583
238,628.1750785867961
239,12876.79791448031
240,4079.8810462753827
241,1080.129231143863
242,1196.6277468146386
243,10374.815619962445
244,671.7336117956171
245,1774.2375708854684
246,6907.557027582266
247,8195.06533838613
248,6131.798799194731
249,802.9191607184482
250,3294.6899603417946
251,5390.253519898385
252,13883.045582211284
253,1056.1704926591817
254,2606.474312030997
255,5696.202320922431
256,6064.468098607888
257,1796.2792473507604
258,1691.6084466973214
259,920.9439268315167
260,6496.245571880481
261,5040.506097944768
262,3293.227052073119
263,724.0463279139989
264,3737.1844454212514
265,3539.5544407570123
266,519.3778242275516
267,4835.702152768288
268,8871.551678237696
269,2665.1289785368313
270,5701.411329876313
271,4683.254599420794
272,1036.5122378830756
273,805.0661450884934
274,4979.444987185744
275,729.7855452624997
276,4217.6074605243375
277,5708.730227531927
278,16636.577171370613
279,5384.372951344343
280,3801.812371554557
281,6773.828348354437
282,1035.09643560877
283,2647.161351379857
284,5748.482717862328
285,4421.721019477443
286,6223.463110566983
287,4838.243146465975
288,859.31379935463
289,2774.8549965128996
290,1340.416148792781
291,795.9518621538788
292,555.2641727933387
293,1165.325430272793
294,4569.833309916046
295,2304.758055085409
296,1626.523031979435
297,4710.838260983268
298,6324.4548229200345
299,1846.0924802116208
300,5372.281480678589
301,5248.4990516017715
302,2031.2153492460407
303,12134.306880968354
304,909.2903119259247
305,2601.40410066889
306,1012.6870677067669
307,863.9361673938914
308,6379.077919687828
309,2047.5886338806708
310,819.1534358079484
311,884.0798558772053
312,641.3511661467699
313,12955.955406726245
314,439.28025025264674
315,5140.346879095135
316,898.9869881822221
317,11474.680439950946
318,2525.4761842494368
319,811.6981160536341
320,590.1094118815233
321,9782.036101258262
322,1075.5959298163204
323,6971.24181166193
324,688.0638859996927
325,5061.857322508709
326,659.1742265213808
327,4568.84833151273
328,897.4278362512114
329,6006.068224945337
330,740.3961304057465
331,691.1636334820876
332,13360.486346472137
333,4490.993691183317
334,744.7909626196863
335,5153.156529117407
336,6279.8432267226835
337,3593.456763046556
338,2076.702805724556
339,3928.9309617615527
340,16068.291241547278
341,581.4478787726964
342,1636.593835718632
343,5561.573217791706
344,3276.569368629115
345,7448.309851689853
346,12063.013868937254
347,785.9079761628744
348,3876.617054786372
349,4049.3798009512157
350,6980.592693521809
351,1468.0284023343154
352,1050.3349601442214
353,3526.22223219456
354,16497.312001979542
355,1781.421843178366
356,6524.675338172339
357,752.03078888154
358,1436.74563484618
359,3797.353603442597
360,2733.785851815907
361,4189.5178759204255
362,4829.097772517206
363,6975.4151102814585
364,4423.341075615423
365,4011.494857217647
366,4068.6951201838533
367,14273.138522687726
368,631.161142040403
369,6856.102657251367
370,12260.895168271323
371,2173.445807461434
372,1624.315774594252
373,15796.75193821084
374,1681.0415686617398
375,4491.584152522055
376,2372.618710247235
377,3808.5288649297545
378,1295.0353952126077
379,8695.24097876713
380,1581.6275096900235
381,5369.497736762533
382,2565.354172209066
383,2965.4357371698125
384,4015.383288145288
385,1718.1029924576642
386,11212.13351017215
387,1777.326269113445
388,2580.3080563178532
389,16952.625236596767
390,2292.718489959367
391,805.0000333328447
392,1897.3667731859125
393,1842.3541885733719
394,692.8972524581856
395,523.7554123063899
396,398.73097034142893
397,2392.760514952212
398,608.3574338347231
399,1288.8422600042622
400,976.868595866507
401,5456.164516839341
402,4439.469654681309
403,431.6018073463017
404,5097.5247987825205
405,2232.8773046427327
406,7757.665258787594
407,4814.507789682558
408,5552.2705552439975
409,16500.504206998532
410,1920.636640699476
411,2201.4383990274328
412,4168.343619489472
413,11032.008510924712
414,2989.9826882442744
415,10365.845228632244
416,754.9416720535578
417,2081.703648306462
418,1889.3757255193489
419,13927.608844670161
420,1353.5880159695132
421,5669.9676132191935
422,4970.925742262641
423,1463.3754093939044
424,940.5287422057993
425,555.1212419228617
426,689.903017424495
427,2337.6325459196623
428,2439.395861563618
429,3370.988927663757
430,498.59523026924734
431,951.7560860006344
432,10240.630836991946
433,943.1081062947168
434,597.1468212982243
435,5100.177427872071
436,482.0237185730159
437,2443.177408466318
438,3440.684847574113
439,1018.417672514052
440,4877.5784729336465
441,682.7584842860489
442,3053.451482365509
443,15917.825026844846
444,4841.110106074793
445,831.8514505634911
446,1690.8209005671772
447,852.6601698115512
448,3870.571777508825
449,11700.317533833515
450,3828.038772353347
451,3035.0330022515864
452,14710.066870034594
453,680.0317333900407
454,2508.898804422361
455,6072.498317698941
456,7755.250056253679
457,623.8317098767152
458,1665.3888881251794
459,1240.5624206975212
460,522.2648483368804
461,657.3837031742393
462,3065.5963383970634
463,4827.479792112431
464,3946.0281644906695
465,740.1623322242311
466,4515.4601867680985
467,808.7917380836333
468,4480.2315845706
469,3841.1753569494845
470,3822.418662880896
471,2237.362993782133
472,3238.4698403249467
473,489.77080298779646
474,1702.776850886086
475,1254.0925011481427
476,1658.3059250589856
477,9914.791894807475
478,1773.059219356578
479,3744.7632236720674
480,17161.318067804103
481,13571.78994105214
482,818.1084155079942
483,987.8008972894032
484,15891.920510915215
485,1916.008604729582
486,1133.383941473865
487,1263.435706644994
488,927.879426762347
489,1192.9801150327407
490,2048.631860570822
491,2725.94789697982
492,13869.979154424285
493,3189.885708142741
494,894.9139353589757
495,15946.741943461
496,7787.079013239378
497,16106.339419820742
498,1350.9167440974836
499,1601.1124230924204
500,2011.1128554138345
501,878.108841450067
502,2636.8527817601002
503,3345.2952777722994
504,2427.186938226213
505,5088.057829160546
506,1778.3369834911755
507,7079.77674243331
508,14846.987295085522
509,7789.622944591554
510,9446.170951203378
511,6388.635229772518
512,839.0238900196518
513,3873.382237631552
514,2667.319856479009
515,5214.842757116125
516,14577.673048631294
517,5272.203848816464
518,8950.725451562914
519,3850.5615881152144
520,1756.4161083528445
521,4728.544559872829
522,1248.8118017934946
523,1690.4500970039344
524,2860.698375051705
525,3354.5430344986853
526,15837.291007147827
527,15518.802044984963
528,1018.6320695669647
529,3927.2583839030144
530,503.5986668958312
531,521.7731747756363
532,9023.541188833064
533,1039.5272196201656
534,14920.540999114599
535,426.4873603933632
536,1938.1709727359766
537,877.6606637136989
538,4773.3551784693655
539,1141.7484439977447
540,13883.384439622498
541,1202.8012569971706
542,2788.230517535099
543,5530.499974771531
544,753.6332404797798
545,3087.910576607412
546,6140.5223400899085
547,906.5010922304809
548,632.2118726179633
549,3576.683959793624
550,648.8859807012336
551,2883.719487776681
552,6605.015458738655
553,2104.201085088407
554,11052.661865569411
555,3989.822545203423
556,16393.632263330142
557,7608.806956405765
558,14071.420721915889
559,7268.083101890867
560,8766.417488270985
561,1090.612452289791
562,6032.62279583465
563,5671.7703700773145
564,1099.648114071704
565,2182.200740591736
566,7979.0277716936625
567,675.361530289674
568,1992.8459172540745
569,2160.885384449152
570,1695.9082079955303
571,3171.8645944499376
572,822.1287922369062
573,8586.51438207343
574,1338.0223570046617
575,5713.399919682749
576,4632.778354314742
577,1846.2567408028824
578,2639.265050815079
579,2809.499694027092
580,890.433692435333
581,2321.6044289914184
582,4932.185841536129
583,614.1059343288781
584,909.1168749892737
585,13718.449055019673
586,3621.824480162509
587,802.1672676611022
588,483.36924313917433
589,750.4623184484938
590,4895.688559161299
591,744.8499647577953
592,938.3921484691716
593,855.4117892223973
594,733.9590638678546
595,908.6388435613111
596,2043.816179931433
597,2354.981039040758
598,14888.411099552894
599,673.3566990696327
600,8375.680538619748
601,566.9718823238833
602,600.2201945223428
603,680.9876350335987
604,2097.910265438447
605,7925.977257938022
606,7340.9768649711805
607,1970.722209778984
608,1041.7362881238666
609,5247.242998744034
610,744.1736392755415
611,870.9571551022584
612,4271.497425501421
613,4695.004628781476
614,593.9839922349967
615,13330.99144055853
616,1852.14917455444
617,922.5557267214797
618,691.417185304893
619,15764.89404765868
620,9888.033589874958
621,5031.326909169471
622,745.4658476721237
623,9271.163267834852
624,7542.09628013044
625,1203.5794446683972
626,4477.410338165051
627,3940.6420431753054
628,814.7256764795125
629,5179.291874465319
630,13788.340361125833
631,10769.683525209644
632,1216.7222876116598
633,2875.288771417291
634,3209.040297635174
635,643.0161532217431
636,7007.293815600303
637,11681.254062530516
638,6881.11155100273
639,1749.0754894575964
640,4561.224316286683
641,656.2345693030543
642,4991.6311792846145
643,1715.2732853160792
644,1464.3899255830947
645,1971.1944429846149
646,6694.635730389499
647,898.0010492765792
648,4533.305848617737
649,7394.4755171264005
650,3069.46964314211
651,6454.85618425455
652,544.8544934064914
653,2451.023602437185
654,4410.530644870555
655,12081.901094117966
656,1665.4218957656274
657,1345.8980692834855
658,1213.0404459992665
659,3555.326712464305
660,971.2855770750374
661,4124.509076441796
662,5711.356394387741
663,8444.021167110792
664,2112.867055454751
665,425.50973498144
666,2157.8297157298043
667,5302.401365866423
668,1872.6271788686536
669,937.8364351885243
670,1617.8490541602725
671,7834.730717220708
672,1079.735217608432
673,809.8810908187837
674,3609.247585746605
675,606.5029996504253
676,1876.1672614363495
677,1121.7289386732762
678,5366.104855981128
679,593.5779632040621
680,560.1652445847099
681,707.2192110617331
682,4285.8150929683225
683,6696.57823793316
684,12200.626916976533
685,5303.164007300198
686,2398.3841572846372
687,6160.507227844846
688,1711.207381406782
689,1295.4975030627513
690,4295.672298689975
691,1045.0195529873656
692,687.9031522114113
693,1025.9358964755882
694,4431.575432793827
695,2271.049109729305
696,5231.742943264172
697,2438.7507774018304
698,4709.495872470161
699,7229.6267419626565
700,5171.076202959309
701,9690.17206773705
702,3784.54940517729
703,3211.8342790889697
704,5048.752806928023
705,4587.790565236388
706,6290.492289718367
707,778.0515039936734
708,1074.095799540964
709,1567.3552202451676
710,7622.852826065734
711,1160.0791049229758
712,4934.763340445194
713,791.6057602054991
714,656.2571783455253
715,908.606902813994
716,858.2561704579538
717,1495.6151904171963
718,3477.661804301605
719,2455.7543561561333
720,5351.147214419809
721,458.7238930112687
722,5878.146588334871
723,1592.4492990310184
724,3872.389007979111
725,7023.5547139197615
726,645.4346829665723
727,926.9203906199001
728,2652.324473065053
729,876.9306633066539
730,695.018777615007
731,12760.096717093598
732,737.5011289848379
733,3758.2958986783856
734,6759.410945966017
735,877.0920765062726
736,6312.160091128677
737,653.8031971381359
738,8258.213935291124
739,10699.271042999866
740,4935.699102907864
741,627.2760915413081
742,1870.9150300060435
743,3342.784649213072
744,1146.6292464235569
745,5427.582490743997
746,5618.630518263659
747,9636.696850339069
748,4229.098174604404
749,905.8360283749645
750,976.6639572796337
751,580.4029681297445
752,1170.9798629728364
753,1740.6002443579264
754,15874.300558422356
755,5976.965369347758
756,1050.7285345572013
757,1136.5859798529511
758,1291.2459866299796
759,3146.910218579587
760,1826.906491558374
761,3569.5207143556927
762,1640.1039046635462
763,689.6098788406058
764,9551.384685943647
765,4101.989237427049
766,490.21683028133145
767,9459.581360511216
768,1391.8787601080307
769,2285.3969370899745
770,2526.1439602013184
771,2757.987594130785
772,853.2971639809738
773,4459.1707831874155
774,1569.6444305316406
775,1840.6254287793008
776,7083.41936469271
777,4597.13909383194
778,903.4278912108794
779,823.0717969839892
780,1011.3841210223168
781,2664.150318431085
782,1969.5991836975745
783,15308.869323730032
784,561.0334473278978
785,643.3747722250619
786,758.5528029715352
787,5665.524649998443
788,1132.5451357154575
789,1621.9395525900566
790,799.3734906583011
791,7654.350942553717
792,6605.649809350623
793,2078.7763999421304
794,5164.1331776596
795,2405.259765123046
796,613.8419782942677
797,1372.233031396954
798,743.7335208824243
799,897.3477827747736
800,480.4623192320668
801,1550.6438126405344
802,2393.654912494857
803,16007.309183942123
804,1205.7052818754876
805,6239.003089948596
806,2108.8294005245866
807,9085.224508701504
808,730.4677176260055
809,2971.323429232054
810,4374.545230660102
811,756.4068360970726
812,966.3151430687593
813,873.8297690957041
814,503.40794255120727
815,665.0700293612763
816,5556.383028379563
817,1263.243707070761
818,15072.703884961009
819,4022.6247693514015
820,6218.133340689127
821,3524.2585785367687
822,689.2506247121105
823,2438.0219366181705
824,611.5409234802038
825,720.4567815464633
826,4244.117941846966
827,4514.786855435041
828,4214.9469344352665
829,8952.492843359118
830,13714.515655604006
831,516.7053603501512
832,4906.692473825813
833,906.1266314830448
834,5950.615068472629
835,1650.783154232888
836,2652.433961378859
837,2110.986038950149
838,1321.5723827755921
839,4717.439887632394
840,518.0044081632043
841,4523.718838812523
842,2026.0566209591848
843,682.0012501110489
844,1022.9904760968207
845,3865.8346992803545
846,2126.830317581735
847,5104.871227764068
848,1364.654043819108
849,3010.83167953019
850,6347.248938194858
851,489.77532451178564
852,1142.631013907024
853,1164.0199942082465
854,9031.663100327314
855,2005.1585960541129
856,657.6927815616111
857,2401.782883284966
858,862.9607190443262
859,1037.312279435005
860,5728.209925643559
861,4326.09548206105
862,974.6598095738934
863,640.4130532539864
864,2964.9757190208948
865,3298.709069396368
